Investor_ID,Gender,Age,Age_Group,Income_Bracket,Occupation,City_Type,Investment_Type,Investment_Source,Investment_Duration,Invest_Monitor,Risk_Profile,Investment_Mode,Risk_Tolerance_Score,Panic_Withdrawal,Invested_Amount,Current_Value,Investment_Start_Year,Market_Phase,Investment_Objective
INV1549,Female,22,Gen Z,Low,Salaried,Metro,MF,Newspaper,<1,Monthly,Moderate,Lump_Sum,5,No,585000,677631,2023,Volatile,Wealth
INV1550,Female,54,Gen X,High,Salaried,Metro,Gold,Newspaper,3–5,Monthly,Moderate,SIP,7,No,220000,194496,2016,Bear,Wealth
INV1551,Male,48,Gen X,Low,Self-Employed,Metro,FD,Internet,<1,Daily,Low,SIP,3,Yes,405000,421731,2015,Volatile,Safety
INV1552,Male,55,Gen X,Medium,Salaried,Metro,PPF,Consultant,3–5,Monthly,Low,SIP,1,Yes,525000,811100,2016,Bull,Wealth
INV1553,Male,29,Millennial,Medium,Salaried,Non-Metro,Bonds,Consultant,>5,Monthly,Moderate,Lump_Sum,4,No,725000,781270,2017,Volatile,Safety
INV1554,Female,22,Gen Z,Low,Salaried,Non-Metro,Equity,Internet,3–5,Weekly,High,SIP,8,No,740000,820361,2015,Bull,Wealth
INV1555,Male,41,Gen X,Medium,Self-Employed,Non-Metro,Bonds,TV,1–3,Monthly,Moderate,SIP,4,No,885000,1089716,2023,Bull,Wealth
INV1556,Female,48,Gen X,Low,Self-Employed,Metro,FD,Consultant,3–5,Monthly,Low,Lump_Sum,3,Yes,490000,660941,2021,Bull,Safety
INV1557,Male,63,Boomer,Medium,Salaried,Metro,FD,Newspaper,3–5,Monthly,Low,SIP,3,No,970000,1262211,2019,Bull,Tax
INV1558,Female,42,Gen X,Medium,Self-Employed,Non-Metro,Equity,TV,<1,Monthly,High,Lump_Sum,10,No,990000,891196,2017,Volatile,Wealth
INV1559,Male,49,Gen X,Medium,Salaried,Metro,PPF,Newspaper,<1,Weekly,Low,SIP,1,Yes,395000,332911,2018,Bear,Safety
INV1560,Female,27,Millennial,Medium,Salaried,Metro,Equity,Internet,3–5,Daily,High,SIP,9,No,75000,79020,2018,Volatile,Wealth
INV1561,Male,47,Gen X,Medium,Self-Employed,Metro,MF,TV,>5,Weekly,High,SIP,8,No,410000,452063,2015,Volatile,Wealth
INV1562,Female,31,Millennial,Low,Salaried,Metro,PPF,Internet,1–3,Monthly,Low,Lump_Sum,2,Yes,185000,184683,2021,Volatile,Wealth
INV1563,Female,51,Gen X,High,Salaried,Metro,Equity,Internet,1–3,Daily,High,SIP,8,No,355000,567423,2022,Bull,Wealth
INV1564,Male,64,Boomer,Medium,Salaried,Metro,MF,Consultant,3–5,Monthly,Moderate,SIP,4,No,335000,255110,2023,Bear,Wealth
INV1565,Female,30,Millennial,Medium,Self-Employed,Non-Metro,Equity,Consultant,>5,Monthly,High,SIP,8,No,435000,497425,2017,Bull,Wealth
INV1566,Male,33,Millennial,Medium,Salaried,Metro,Equity,Internet,>5,Weekly,High,Lump_Sum,10,No,90000,89351,2017,Bear,Wealth
INV1567,Male,36,Millennial,Medium,Salaried,Non-Metro,FD,TV,1–3,Monthly,Low,SIP,1,Yes,870000,1062930,2024,Bull,Wealth
INV1568,Female,36,Millennial,Medium,Salaried,Metro,FD,Internet,3–5,Weekly,Low,Lump_Sum,1,Yes,530000,492309,2017,Bear,Tax
INV1569,Male,53,Gen X,Medium,Salaried,Non-Metro,Bonds,TV,>5,Monthly,Low,SIP,1,Yes,490000,456552,2015,Bear,Safety
INV1570,Male,30,Millennial,Low,Salaried,Non-Metro,MF,Internet,1–3,Weekly,High,SIP,9,No,615000,680450,2019,Bull,Tax
INV1571,Female,61,Boomer,High,Salaried,Non-Metro,FD,Newspaper,>5,Weekly,Low,Lump_Sum,2,Yes,120000,100338,2021,Bear,Tax
INV1572,Female,63,Boomer,Low,Salaried,Metro,Bonds,Newspaper,1–3,Daily,Moderate,SIP,6,No,245000,285675,2024,Bull,Wealth
INV1573,Female,29,Millennial,Medium,Salaried,Non-Metro,Equity,Internet,1–3,Daily,High,SIP,8,No,740000,945622,2022,Bull,Wealth
INV1574,Female,30,Millennial,High,Salaried,Metro,MF,Internet,<1,Weekly,Moderate,Lump_Sum,7,No,445000,426207,2017,Volatile,Wealth
INV1575,Female,37,Millennial,High,Self-Employed,Metro,MF,Consultant,1–3,Monthly,High,SIP,10,No,380000,501097,2018,Bull,Tax
INV1576,Female,62,Boomer,Medium,Salaried,Non-Metro,MF,Newspaper,3–5,Daily,High,SIP,9,No,485000,432877,2022,Bear,Safety
INV1577,Male,43,Gen X,High,Salaried,Metro,PPF,TV,1–3,Weekly,Low,Lump_Sum,1,Yes,330000,319399,2021,Bear,Wealth
INV1578,Female,31,Millennial,Low,Salaried,Non-Metro,Bonds,Internet,1–3,Weekly,Moderate,Lump_Sum,4,No,650000,775598,2021,Volatile,Wealth
INV1579,Female,50,Gen X,Medium,Salaried,Metro,MF,TV,1–3,Daily,Moderate,SIP,6,No,790000,618098,2015,Bear,Tax
INV1580,Female,42,Gen X,Medium,Salaried,Metro,MF,Consultant,>5,Monthly,Moderate,Lump_Sum,7,No,345000,387058,2017,Volatile,Tax
INV1581,Female,61,Boomer,Medium,Salaried,Non-Metro,FD,Consultant,<1,Weekly,Low,SIP,3,No,285000,334496,2020,Bull,Wealth
INV1582,Female,53,Gen X,Medium,Self-Employed,Non-Metro,Bonds,Consultant,3–5,Weekly,Moderate,Lump_Sum,5,No,195000,188370,2017,Bear,Wealth
INV1583,Male,63,Boomer,Medium,Salaried,Non-Metro,PPF,Newspaper,3–5,Monthly,Low,SIP,2,No,295000,390094,2017,Bull,Tax
INV1584,Male,31,Millennial,High,Self-Employed,Metro,Bonds,Internet,3–5,Daily,Moderate,SIP,7,No,855000,688212,2018,Bear,Wealth
INV1585,Female,55,Gen X,Low,Salaried,Non-Metro,FD,Internet,3–5,Weekly,Low,Lump_Sum,1,Yes,545000,822161,2019,Bull,Safety
INV1586,Male,56,Boomer,Low,Self-Employed,Metro,Equity,Newspaper,3–5,Monthly,High,Lump_Sum,10,No,565000,593040,2023,Volatile,Tax
INV1587,Male,27,Millennial,Medium,Self-Employed,Non-Metro,Bonds,Internet,3–5,Daily,Moderate,Lump_Sum,5,No,405000,361286,2020,Bear,Safety
INV1588,Male,29,Millennial,Low,Salaried,Non-Metro,MF,Internet,>5,Monthly,High,SIP,10,No,185000,286650,2015,Bull,Wealth
INV1589,Female,29,Millennial,Medium,Self-Employed,Non-Metro,Bonds,TV,1–3,Weekly,Low,Lump_Sum,1,Yes,375000,341067,2015,Bear,Wealth
INV1590,Female,25,Gen Z,Low,Salaried,Metro,Bonds,Internet,1–3,Weekly,Low,SIP,2,No,875000,844525,2019,Volatile,Wealth
INV1591,Female,42,Gen X,Medium,Salaried,Non-Metro,PPF,Consultant,1–3,Weekly,Low,SIP,2,Yes,385000,350668,2022,Volatile,Safety
INV1592,Male,60,Boomer,Low,Salaried,Non-Metro,Equity,Consultant,3–5,Weekly,High,SIP,10,No,165000,128151,2016,Bear,Tax
INV1593,Female,46,Gen X,High,Salaried,Metro,Equity,Consultant,1–3,Weekly,High,Lump_Sum,10,No,895000,1073644,2023,Bull,Wealth
INV1594,Male,52,Gen X,Medium,Self-Employed,Metro,MF,Internet,3–5,Daily,Moderate,SIP,6,No,465000,399868,2020,Bear,Wealth
INV1595,Male,45,Gen X,Medium,Salaried,Metro,MF,Internet,3–5,Daily,Moderate,SIP,5,No,765000,582033,2022,Bear,Tax
INV1596,Female,56,Boomer,High,Salaried,Metro,FD,Internet,3–5,Weekly,Low,SIP,1,Yes,660000,974803,2022,Bull,Wealth
INV1597,Male,57,Boomer,Low,Salaried,Metro,FD,Newspaper,>5,Weekly,Low,SIP,1,Yes,55000,82604,2016,Bull,Wealth
INV1598,Male,34,Millennial,Medium,Salaried,Metro,Bonds,TV,>5,Monthly,Low,SIP,1,No,655000,568072,2017,Bear,Safety
INV1599,Male,29,Millennial,High,Salaried,Metro,Equity,Internet,1–3,Monthly,High,Lump_Sum,8,No,615000,955525,2015,Bull,Wealth
INV1600,Male,25,Gen Z,Medium,Salaried,Metro,Equity,Consultant,<1,Monthly,High,Lump_Sum,8,No,895000,925528,2022,Volatile,Wealth
INV1601,Female,61,Boomer,High,Self-Employed,Metro,Bonds,Newspaper,1–3,Monthly,Moderate,Lump_Sum,7,No,570000,469679,2021,Bear,Tax
INV1602,Female,65,Boomer,Medium,Salaried,Metro,Bonds,Consultant,1–3,Monthly,Low,Lump_Sum,1,No,535000,590985,2017,Volatile,Wealth
INV1603,Male,51,Gen X,High,Salaried,Non-Metro,MF,Consultant,3–5,Weekly,Moderate,Lump_Sum,5,No,410000,427823,2020,Volatile,Wealth
INV1604,Male,25,Gen Z,Medium,Self-Employed,Metro,MF,Internet,<1,Daily,Moderate,Lump_Sum,6,No,60000,45460,2017,Bear,Wealth
INV1605,Female,47,Gen X,Medium,Self-Employed,Non-Metro,Gold,Newspaper,3–5,Monthly,Moderate,SIP,6,No,415000,363913,2018,Bear,Tax
INV1606,Female,44,Gen X,High,Salaried,Metro,Equity,Newspaper,1–3,Monthly,High,Lump_Sum,8,No,860000,728277,2023,Bear,Wealth
INV1607,Male,37,Millennial,Low,Salaried,Non-Metro,Bonds,Newspaper,1–3,Monthly,Low,SIP,3,Yes,475000,465101,2021,Volatile,Safety
INV1608,Female,32,Millennial,Medium,Salaried,Metro,FD,Internet,3–5,Daily,Low,SIP,3,No,455000,520068,2021,Bull,Wealth
INV1609,Female,43,Gen X,Low,Salaried,Non-Metro,Gold,Newspaper,3–5,Monthly,Moderate,SIP,4,No,585000,562333,2018,Bear,Safety
INV1610,Male,46,Gen X,High,Salaried,Metro,Equity,Consultant,3–5,Daily,High,Lump_Sum,10,No,195000,218036,2022,Volatile,Safety
INV1611,Male,41,Gen X,Low,Salaried,Non-Metro,MF,TV,>5,Monthly,Moderate,SIP,5,No,920000,841957,2017,Volatile,Tax
INV1612,Female,25,Gen Z,Medium,Salaried,Metro,Bonds,Internet,>5,Daily,Moderate,SIP,7,No,225000,323367,2016,Bull,Wealth
INV1613,Female,26,Millennial,High,Self-Employed,Metro,Bonds,Consultant,>5,Monthly,Moderate,Lump_Sum,5,No,160000,178906,2018,Bull,Wealth
INV1614,Male,57,Boomer,Medium,Self-Employed,Metro,MF,Newspaper,3–5,Weekly,High,Lump_Sum,8,No,760000,1058121,2017,Bull,Wealth
INV1615,Male,41,Gen X,Medium,Salaried,Metro,Gold,Newspaper,3–5,Weekly,Moderate,SIP,6,No,660000,608863,2022,Bear,Wealth
INV1616,Female,53,Gen X,Medium,Self-Employed,Non-Metro,MF,Internet,3–5,Monthly,Moderate,SIP,7,No,160000,234296,2020,Bull,Wealth
INV1617,Male,62,Boomer,Medium,Salaried,Metro,Bonds,Consultant,>5,Weekly,Moderate,SIP,7,No,930000,891325,2024,Volatile,Tax
INV1618,Female,27,Millennial,High,Salaried,Metro,Equity,Newspaper,>5,Daily,High,Lump_Sum,10,No,795000,773178,2019,Volatile,Wealth
INV1619,Male,56,Boomer,Low,Salaried,Metro,Bonds,Newspaper,>5,Weekly,Moderate,Lump_Sum,7,No,290000,340355,2015,Volatile,Wealth
INV1620,Male,56,Boomer,Medium,Self-Employed,Non-Metro,MF,TV,<1,Monthly,Moderate,Lump_Sum,5,No,665000,590426,2021,Bear,Wealth
INV1621,Male,26,Millennial,Medium,Self-Employed,Metro,Bonds,Internet,<1,Daily,Low,SIP,2,No,100000,76402,2023,Bear,Tax
INV1622,Male,24,Gen Z,Medium,Salaried,Metro,Bonds,Consultant,3–5,Monthly,Low,Lump_Sum,3,Yes,850000,1033988,2022,Bull,Wealth
INV1623,Male,31,Millennial,Low,Salaried,Non-Metro,FD,Internet,1–3,Monthly,Low,Lump_Sum,1,Yes,75000,76533,2017,Volatile,Tax
INV1624,Male,44,Gen X,High,Salaried,Non-Metro,Equity,Newspaper,3–5,Weekly,High,SIP,10,No,685000,972336,2015,Bull,Wealth
INV1625,Female,30,Millennial,High,Self-Employed,Non-Metro,Gold,Internet,1–3,Daily,Moderate,Lump_Sum,5,No,940000,1414217,2019,Bull,Wealth
INV1626,Female,27,Millennial,Medium,Self-Employed,Non-Metro,Gold,Internet,1–3,Daily,Moderate,Lump_Sum,7,No,680000,772953,2021,Volatile,Wealth
INV1627,Female,41,Gen X,High,Salaried,Metro,Bonds,Consultant,>5,Monthly,Moderate,Lump_Sum,5,No,705000,563757,2021,Bear,Tax
INV1628,Male,39,Millennial,High,Salaried,Non-Metro,Gold,Consultant,1–3,Daily,Moderate,SIP,6,No,325000,279026,2021,Bear,Wealth
INV1629,Female,41,Gen X,Low,Salaried,Non-Metro,Equity,Newspaper,>5,Monthly,High,SIP,8,No,250000,371642,2019,Bull,Tax
INV1630,Male,61,Boomer,Medium,Salaried,Metro,Gold,Internet,>5,Daily,Moderate,Lump_Sum,7,No,440000,438124,2015,Volatile,Wealth
INV1631,Male,24,Gen Z,Medium,Salaried,Metro,PPF,TV,1–3,Monthly,Low,SIP,1,Yes,105000,116453,2018,Volatile,Wealth
INV1632,Male,53,Gen X,High,Salaried,Metro,FD,TV,<1,Weekly,Low,SIP,1,Yes,500000,559612,2020,Bull,Wealth
INV1633,Male,62,Boomer,Low,Salaried,Non-Metro,PPF,TV,1–3,Daily,Low,SIP,2,No,925000,852541,2024,Bear,Tax
INV1634,Female,36,Millennial,Medium,Self-Employed,Metro,FD,Internet,3–5,Monthly,Low,SIP,2,Yes,505000,402062,2017,Bear,Wealth
INV1635,Male,38,Millennial,Medium,Self-Employed,Metro,MF,Internet,3–5,Weekly,Moderate,Lump_Sum,6,No,755000,1100379,2023,Bull,Wealth
INV1636,Female,40,Millennial,High,Salaried,Non-Metro,MF,Newspaper,3–5,Weekly,High,Lump_Sum,10,No,900000,877922,2016,Bear,Wealth
INV1637,Female,44,Gen X,High,Salaried,Metro,MF,Consultant,3–5,Daily,Moderate,SIP,7,No,365000,482212,2022,Bull,Wealth
INV1638,Male,30,Millennial,Medium,Self-Employed,Metro,PPF,Internet,<1,Monthly,Low,SIP,3,Yes,200000,210669,2019,Volatile,Safety
INV1639,Female,50,Gen X,Low,Salaried,Non-Metro,Equity,Newspaper,1–3,Daily,High,Lump_Sum,10,No,815000,815658,2018,Volatile,Wealth
INV1640,Male,53,Gen X,Medium,Salaried,Metro,Bonds,Internet,1–3,Daily,Low,Lump_Sum,3,No,405000,603783,2017,Bull,Safety
INV1641,Male,55,Gen X,Medium,Salaried,Non-Metro,FD,TV,3–5,Daily,Low,SIP,3,Yes,235000,250484,2015,Volatile,Safety
INV1642,Male,37,Millennial,Low,Salaried,Metro,Bonds,Internet,3–5,Daily,Moderate,SIP,7,No,805000,608636,2020,Bear,Wealth
INV1643,Male,38,Millennial,High,Salaried,Non-Metro,Bonds,Consultant,1–3,Monthly,Moderate,Lump_Sum,4,No,925000,1319592,2016,Bull,Wealth
INV1644,Female,59,Boomer,Medium,Self-Employed,Metro,Bonds,Consultant,>5,Monthly,Low,SIP,3,Yes,130000,127065,2021,Bear,Wealth
INV1645,Male,32,Millennial,High,Salaried,Non-Metro,Equity,Consultant,1–3,Daily,High,Lump_Sum,9,No,555000,767898,2023,Bull,Wealth
INV1646,Female,42,Gen X,Low,Salaried,Non-Metro,PPF,Consultant,3–5,Weekly,Low,SIP,1,Yes,810000,757448,2019,Bear,Safety
INV1647,Female,27,Millennial,High,Salaried,Metro,FD,Internet,3–5,Monthly,Low,SIP,3,Yes,760000,686454,2023,Bear,Safety
INV1648,Female,41,Gen X,High,Salaried,Metro,MF,Newspaper,3–5,Daily,High,SIP,8,No,970000,1102505,2015,Volatile,Wealth
INV1649,Female,65,Boomer,Medium,Salaried,Metro,FD,Newspaper,3–5,Daily,Low,Lump_Sum,3,Yes,900000,845683,2018,Volatile,Wealth
INV1650,Female,25,Gen Z,Low,Salaried,Metro,MF,Internet,<1,Weekly,Moderate,SIP,5,No,510000,764004,2023,Bull,Wealth
INV1651,Male,57,Boomer,Medium,Salaried,Non-Metro,Bonds,Consultant,1–3,Weekly,Low,Lump_Sum,2,Yes,915000,1006746,2023,Volatile,Wealth
INV1652,Male,52,Gen X,Medium,Salaried,Metro,Equity,TV,<1,Weekly,High,SIP,8,No,940000,873558,2016,Bear,Safety
INV1653,Male,52,Gen X,Medium,Salaried,Metro,Bonds,TV,>5,Weekly,Low,Lump_Sum,1,Yes,725000,932101,2022,Bull,Safety
INV1654,Male,59,Boomer,Medium,Self-Employed,Metro,Bonds,Consultant,<1,Weekly,Moderate,Lump_Sum,6,No,195000,175501,2020,Bear,Wealth
INV1655,Male,53,Gen X,Low,Salaried,Non-Metro,Equity,Consultant,>5,Daily,High,Lump_Sum,9,No,185000,144969,2020,Bear,Wealth
INV1656,Female,46,Gen X,Medium,Self-Employed,Metro,Bonds,Newspaper,3–5,Monthly,Moderate,SIP,4,No,415000,475983,2022,Volatile,Wealth
INV1657,Male,30,Millennial,Medium,Self-Employed,Non-Metro,MF,Internet,3–5,Monthly,Moderate,SIP,7,No,590000,472707,2017,Bear,Wealth
INV1658,Male,40,Millennial,Low,Salaried,Non-Metro,Bonds,Consultant,1–3,Weekly,Low,Lump_Sum,3,Yes,730000,682024,2024,Bear,Wealth
INV1659,Female,48,Gen X,Medium,Self-Employed,Metro,MF,Newspaper,3–5,Weekly,High,SIP,9,No,530000,729069,2015,Bull,Safety
INV1660,Male,36,Millennial,Low,Salaried,Metro,Bonds,Consultant,3–5,Daily,Moderate,Lump_Sum,4,No,280000,314732,2020,Volatile,Wealth
INV1661,Male,60,Boomer,Medium,Salaried,Non-Metro,Equity,Consultant,>5,Daily,High,SIP,10,No,170000,157179,2017,Volatile,Wealth
INV1662,Male,30,Millennial,Low,Salaried,Metro,PPF,Internet,3–5,Monthly,Low,Lump_Sum,2,No,915000,788775,2022,Bear,Tax
INV1663,Female,55,Gen X,High,Salaried,Metro,Equity,Newspaper,>5,Daily,High,SIP,10,No,190000,235520,2022,Bull,Safety
INV1664,Female,43,Gen X,Medium,Self-Employed,Metro,PPF,Consultant,1–3,Monthly,Low,SIP,1,No,360000,278524,2020,Bear,Wealth
INV1665,Male,28,Millennial,Medium,Self-Employed,Metro,Bonds,Internet,1–3,Weekly,Low,Lump_Sum,3,Yes,670000,1043141,2021,Bull,Tax
INV1666,Male,27,Millennial,Medium,Self-Employed,Metro,Equity,Internet,>5,Monthly,High,SIP,10,No,870000,1315134,2016,Bull,Wealth
INV1667,Female,49,Gen X,Medium,Self-Employed,Non-Metro,MF,Consultant,3–5,Weekly,Moderate,Lump_Sum,7,No,145000,193589,2016,Bull,Safety
INV1668,Female,43,Gen X,Medium,Self-Employed,Metro,Bonds,Consultant,3–5,Monthly,Moderate,Lump_Sum,4,No,475000,499251,2020,Volatile,Wealth
INV1669,Male,48,Gen X,Medium,Self-Employed,Metro,PPF,Consultant,>5,Daily,Low,Lump_Sum,3,Yes,485000,376583,2017,Bear,Safety
INV1670,Male,26,Millennial,Medium,Self-Employed,Metro,Bonds,Consultant,>5,Monthly,Moderate,Lump_Sum,5,No,280000,311360,2016,Volatile,Wealth
INV1671,Male,24,Gen Z,Medium,Salaried,Metro,MF,Internet,3–5,Monthly,Moderate,Lump_Sum,5,No,170000,213685,2020,Bull,Wealth
INV1672,Male,25,Gen Z,Low,Self-Employed,Metro,Gold,Internet,3–5,Monthly,Moderate,SIP,6,No,790000,698829,2019,Bear,Wealth
INV1673,Male,39,Millennial,Medium,Self-Employed,Non-Metro,PPF,Internet,3–5,Daily,Low,SIP,2,No,560000,491151,2016,Bear,Wealth
INV1674,Male,35,Millennial,High,Salaried,Non-Metro,Equity,Internet,3–5,Monthly,High,SIP,8,No,280000,277672,2015,Volatile,Tax
INV1675,Male,63,Boomer,Medium,Self-Employed,Metro,MF,Newspaper,>5,Daily,Moderate,SIP,4,No,450000,372210,2018,Bear,Wealth
INV1676,Male,56,Boomer,Medium,Salaried,Metro,MF,Consultant,3–5,Monthly,High,SIP,9,No,405000,394225,2017,Volatile,Safety
INV1677,Male,45,Gen X,Medium,Salaried,Metro,Bonds,Consultant,1–3,Daily,Low,Lump_Sum,2,Yes,830000,1246123,2019,Bull,Wealth
INV1678,Female,41,Gen X,Medium,Salaried,Non-Metro,Bonds,Consultant,1–3,Monthly,Moderate,SIP,4,No,165000,151980,2019,Bear,Tax
INV1679,Male,54,Gen X,Medium,Salaried,Non-Metro,Bonds,Consultant,1–3,Monthly,Low,SIP,1,Yes,270000,245853,2024,Volatile,Safety
INV1680,Female,37,Millennial,Medium,Salaried,Metro,Gold,Newspaper,1–3,Weekly,Moderate,SIP,7,No,540000,501109,2018,Volatile,Wealth
INV1681,Male,26,Millennial,Medium,Salaried,Non-Metro,MF,Internet,3–5,Daily,Moderate,SIP,5,No,590000,541818,2015,Bear,Tax
INV1682,Female,34,Millennial,Medium,Salaried,Metro,Equity,Internet,1–3,Weekly,High,SIP,10,No,605000,590257,2023,Bear,Wealth
INV1683,Female,24,Gen Z,High,Salaried,Metro,Equity,Internet,>5,Monthly,High,Lump_Sum,9,No,625000,771558,2020,Bull,Wealth
INV1684,Female,23,Gen Z,Low,Self-Employed,Metro,MF,Newspaper,3–5,Monthly,High,Lump_Sum,9,No,60000,58477,2022,Volatile,Wealth
INV1685,Female,60,Boomer,Low,Salaried,Non-Metro,Equity,Internet,1–3,Monthly,High,SIP,8,No,55000,61534,2023,Bull,Tax
INV1686,Female,59,Boomer,Low,Salaried,Non-Metro,Bonds,Consultant,3–5,Weekly,Moderate,Lump_Sum,5,No,605000,622490,2021,Volatile,Tax
INV1687,Female,61,Boomer,Medium,Salaried,Metro,PPF,Newspaper,<1,Weekly,Low,SIP,1,Yes,80000,126534,2016,Bull,Wealth
INV1688,Female,55,Gen X,High,Self-Employed,Non-Metro,PPF,Newspaper,>5,Weekly,Low,SIP,2,No,480000,443026,2015,Volatile,Tax
INV1689,Male,49,Gen X,Medium,Salaried,Non-Metro,MF,TV,1–3,Monthly,High,Lump_Sum,10,No,865000,1033687,2020,Volatile,Tax
INV1690,Male,42,Gen X,High,Self-Employed,Metro,Bonds,Consultant,3–5,Monthly,Moderate,SIP,6,No,485000,401442,2018,Bear,Wealth
INV1691,Male,38,Millennial,High,Salaried,Metro,Equity,Consultant,1–3,Weekly,High,SIP,10,No,470000,530088,2015,Bull,Safety
INV1692,Female,37,Millennial,High,Self-Employed,Metro,Bonds,Internet,3–5,Monthly,Moderate,SIP,7,No,875000,862974,2018,Volatile,Wealth
INV1693,Male,48,Gen X,Medium,Salaried,Metro,Bonds,Internet,<1,Daily,Low,Lump_Sum,1,No,785000,795371,2022,Volatile,Wealth
INV1694,Male,61,Boomer,Low,Salaried,Non-Metro,Bonds,Internet,1–3,Weekly,Low,SIP,3,Yes,465000,396988,2018,Bear,Wealth
INV1695,Female,34,Millennial,Low,Salaried,Metro,Bonds,Consultant,3–5,Monthly,Moderate,SIP,5,No,180000,246349,2018,Bull,Tax
INV1696,Male,31,Millennial,Low,Salaried,Metro,PPF,Internet,>5,Monthly,Low,Lump_Sum,1,Yes,640000,621782,2020,Bear,Wealth
INV1697,Male,48,Gen X,Medium,Self-Employed,Metro,Bonds,TV,>5,Monthly,Low,Lump_Sum,1,Yes,680000,674252,2022,Bear,Safety
INV1698,Female,61,Boomer,Medium,Self-Employed,Non-Metro,MF,Internet,>5,Weekly,Moderate,SIP,6,No,85000,84198,2022,Bear,Safety
INV1699,Female,52,Gen X,Medium,Salaried,Metro,FD,TV,1–3,Weekly,Low,Lump_Sum,3,Yes,495000,395965,2024,Bear,Wealth
INV1700,Female,42,Gen X,High,Self-Employed,Metro,Bonds,Consultant,3–5,Weekly,Low,Lump_Sum,1,Yes,555000,465793,2021,Bear,Tax
INV1701,Female,37,Millennial,Medium,Salaried,Metro,Gold,Newspaper,1–3,Weekly,Moderate,Lump_Sum,6,No,915000,1066036,2017,Bull,Wealth
INV1702,Male,24,Gen Z,High,Salaried,Metro,MF,TV,3–5,Monthly,High,SIP,10,No,510000,585144,2024,Volatile,Wealth
INV1703,Female,60,Boomer,High,Self-Employed,Metro,Gold,Consultant,>5,Monthly,Moderate,SIP,6,No,595000,457629,2019,Bear,Tax
INV1704,Female,52,Gen X,Medium,Salaried,Non-Metro,Equity,Newspaper,3–5,Monthly,High,SIP,9,No,905000,826015,2021,Bear,Safety
INV1705,Male,46,Gen X,Medium,Salaried,Metro,Bonds,Internet,3–5,Weekly,Moderate,SIP,6,No,840000,773085,2023,Volatile,Tax
INV1706,Male,36,Millennial,Low,Salaried,Non-Metro,MF,Internet,>5,Monthly,Moderate,SIP,5,No,590000,561928,2024,Volatile,Wealth
INV1707,Male,38,Millennial,Medium,Salaried,Metro,PPF,Internet,1–3,Daily,Low,SIP,1,Yes,630000,587984,2016,Bear,Tax
INV1708,Female,32,Millennial,Medium,Self-Employed,Non-Metro,Gold,Internet,<1,Monthly,Moderate,SIP,6,No,335000,380200,2017,Volatile,Wealth
INV1709,Female,36,Millennial,High,Salaried,Non-Metro,Bonds,Consultant,>5,Weekly,Moderate,SIP,7,No,310000,354976,2019,Bull,Wealth
INV1710,Male,45,Gen X,Medium,Salaried,Metro,Bonds,TV,>5,Monthly,Moderate,Lump_Sum,4,No,495000,596484,2023,Bull,Tax
INV1711,Female,55,Gen X,Medium,Self-Employed,Metro,Gold,TV,<1,Monthly,Moderate,Lump_Sum,6,No,915000,1041357,2019,Volatile,Wealth
INV1712,Female,32,Millennial,Medium,Self-Employed,Non-Metro,PPF,Newspaper,3–5,Daily,Low,SIP,2,Yes,330000,327793,2016,Volatile,Safety
INV1713,Male,58,Boomer,Medium,Self-Employed,Metro,Gold,Consultant,1–3,Weekly,Moderate,SIP,4,No,950000,1333182,2019,Bull,Safety
INV1714,Male,41,Gen X,Low,Salaried,Metro,MF,Newspaper,3–5,Daily,Moderate,Lump_Sum,4,No,450000,425889,2016,Volatile,Safety
INV1715,Male,40,Millennial,High,Salaried,Metro,PPF,Internet,1–3,Daily,Low,Lump_Sum,2,Yes,335000,254515,2016,Bear,Wealth
INV1716,Female,41,Gen X,Low,Salaried,Metro,Bonds,Consultant,3–5,Weekly,Low,Lump_Sum,1,Yes,630000,536567,2020,Bear,Safety
INV1717,Male,49,Gen X,Medium,Salaried,Non-Metro,Bonds,TV,1–3,Monthly,Low,Lump_Sum,2,Yes,390000,390925,2024,Volatile,Wealth
INV1718,Male,41,Gen X,High,Self-Employed,Non-Metro,MF,Consultant,3–5,Monthly,Moderate,Lump_Sum,7,No,835000,774867,2021,Volatile,Wealth
INV1719,Male,55,Gen X,Low,Salaried,Non-Metro,Gold,Consultant,>5,Monthly,Moderate,SIP,7,No,155000,168926,2017,Volatile,Wealth
INV1720,Female,62,Boomer,Low,Self-Employed,Non-Metro,MF,Newspaper,1–3,Weekly,Moderate,SIP,7,No,160000,179796,2024,Volatile,Wealth
INV1721,Male,58,Boomer,Low,Self-Employed,Non-Metro,Bonds,TV,<1,Monthly,Moderate,SIP,6,No,305000,288947,2015,Volatile,Wealth
INV1722,Female,63,Boomer,High,Salaried,Metro,PPF,Newspaper,3–5,Monthly,Low,Lump_Sum,3,Yes,425000,538618,2020,Bull,Safety
INV1723,Female,24,Gen Z,Medium,Salaried,Non-Metro,Bonds,Consultant,1–3,Monthly,Low,Lump_Sum,3,Yes,270000,403824,2023,Bull,Safety
INV1724,Male,38,Millennial,Medium,Salaried,Metro,MF,Internet,>5,Monthly,High,SIP,8,No,790000,716520,2015,Volatile,Safety
INV1725,Female,62,Boomer,Medium,Self-Employed,Metro,Bonds,Consultant,1–3,Monthly,Moderate,Lump_Sum,7,No,765000,801445,2018,Volatile,Tax
